entity,label
http://dbpedia.org/resource/Amway,Amway
http://dbpedia.org/resource/Analog_Brothers,Analog Brothers
http://dbpedia.org/resource/Angolan_Armed_Forces,Angolan Armed Forces
http://dbpedia.org/resource/Aon_(company),Aon (company)
http://dbpedia.org/resource/Apache_Software_Foundation,Apache Software Foundation
http://dbpedia.org/resource/Apple_Inc.,Apple Inc.
http://dbpedia.org/resource/Arianespace,Arianespace
http://dbpedia.org/resource/Arizona_Cardinals,Arizona Cardinals
http://dbpedia.org/resource/Arizona_Diamondbacks,Arizona Diamondbacks
http://dbpedia.org/resource/Arizona_State_University,Arizona State University
http://dbpedia.org/resource/Armed_Forces_of_Armenia,Armed Forces of Armenia
http://dbpedia.org/resource/Armed_Forces_of_Belarus,Armed Forces of Belarus
http://dbpedia.org/resource/Armed_Forces_of_Bosnia_and_Herzegovina,Armed Forces of Bosnia and Herzegovina
http://dbpedia.org/resource/Armed_Forces_of_El_Salvador,Armed Forces of El Salvador
http://dbpedia.org/resource/Armed_Forces_of_Liberia,Armed Forces of Liberia
http://dbpedia.org/resource/Armed_Forces_of_Saudi_Arabia,Armed Forces of Saudi Arabia
http://dbpedia.org/resource/Armed_Forces_of_the_Democratic_Republic_of_the_Congo,Armed Forces of the Democratic Republic of the Congo
http://dbpedia.org/resource/Armed_Forces_of_the_Dominican_Republic,Armed Forces of the Dominican Republic
http://dbpedia.org/resource/Armed_Forces_of_the_Libyan_Arab_Jamahiriya,Armed Forces of the Libyan Arab Jamahiriya
http://dbpedia.org/resource/Armed_Forces_of_the_Philippines,Armed Forces of the Philippines
http://dbpedia.org/resource/Armed_Forces_of_the_Republic_of_Kazakhstan,Armed Forces of the Republic of Kazakhstan
http://dbpedia.org/resource/Armed_Forces_of_the_Republic_of_the_Congo,Armed Forces of the Republic of the Congo
http://dbpedia.org/resource/Armed_forces_of_the_Netherlands,Armed forces of the Netherlands
http://dbpedia.org/resource/Army_of_the_Republic_of_Macedonia,Army of the Republic of Macedonia
http://dbpedia.org/resource/Arsenal_F.C.,Arsenal F.C.
http://dbpedia.org/resource/Articolo_31,Articolo 31
http://dbpedia.org/resource/Asian_Development_Bank,Asian Development Bank
http://dbpedia.org/resource/AsociaciÃ_n_Alumni,AsociaciÃ_n Alumni
http://dbpedia.org/resource/Association_for_Computing_Machinery,Association for Computing Machinery
http://dbpedia.org/resource/Aston_Martin,Aston Martin
http://dbpedia.org/resource/Atlanta_Braves,Atlanta Braves
http://dbpedia.org/resource/Atlanta_Falcons,Atlanta Falcons
http://dbpedia.org/resource/Audi,Audi
http://dbpedia.org/resource/Australian_Army,Australian Army
http://dbpedia.org/resource/Australian_Broadcasting_Corporation,Australian Broadcasting Corporation
http://dbpedia.org/resource/Australian_Democrats,Australian Democrats
http://dbpedia.org/resource/Australian_Labor_Party,Australian Labor Party
http://dbpedia.org/resource/AvtoVAZ,AvtoVAZ
http://dbpedia.org/resource/Azerbaijani_Armed_Forces,Azerbaijani Armed Forces
http://dbpedia.org/resource/Aztlan_Underground,Aztlan Underground
http://dbpedia.org/resource/BBC_News_(TV_channel),BBC News (TV channel)
http://dbpedia.org/resource/BBC_Radio_1,BBC Radio 1
http://dbpedia.org/resource/BBC_Red_Button,BBC Red Button
http://dbpedia.org/resource/BI_Norwegian_Business_School,BI Norwegian Business School
http://dbpedia.org/resource/BMW,BMW
http://dbpedia.org/resource/BT_Group,BT Group
http://dbpedia.org/resource/Bacardi,Bacardi
http://dbpedia.org/resource/Baltimore_Orioles,Baltimore Orioles
http://dbpedia.org/resource/Baltimore_Ravens,Baltimore Ravens
http://dbpedia.org/resource/Barnard_College,Barnard College
http://dbpedia.org/resource/Beastie_Boys,Beastie Boys
http://dbpedia.org/resource/Beechcraft,Beechcraft
http://dbpedia.org/resource/Bell_Labs,Bell Labs
http://dbpedia.org/resource/Belle_and_Sebastian,Belle and Sebastian
http://dbpedia.org/resource/Benelux,Benelux
http://dbpedia.org/resource/Bentley,Bentley
http://dbpedia.org/resource/Big_Audio_Dynamite,Big Audio Dynamite
http://dbpedia.org/resource/Birmingham_Small_Arms_Company,Birmingham Small Arms Company
http://dbpedia.org/resource/Black_Hand_(Serbia),Black Hand (Serbia)
http://dbpedia.org/resource/Black_Sabbath,Black Sabbath
http://dbpedia.org/resource/Blizzard_Entertainment,Blizzard Entertainment
http://dbpedia.org/resource/Blue_Angels,Blue Angels
http://dbpedia.org/resource/Blue_Ã–yster_Cult,Blue Ã–yster Cult
http://dbpedia.org/resource/Bluetooth_Special_Interest_Group,Bluetooth Special Interest Group
http://dbpedia.org/resource/Bob_Jones_University,Bob Jones University
http://dbpedia.org/resource/Bombardier_Inc.,Bombardier Inc.
http://dbpedia.org/resource/Boney_M.,Boney M.
http://dbpedia.org/resource/Boogie_Down_Productions,Boogie Down Productions
http://dbpedia.org/resource/Borland,Borland
http://dbpedia.org/resource/Boston_Red_Sox,Boston Red Sox
http://dbpedia.org/resource/Brabham,Brabham
http://dbpedia.org/resource/Brazilian_Armed_Forces,Brazilian Armed Forces
http://dbpedia.org/resource/Brisbane_Lions,Brisbane Lions
http://dbpedia.org/resource/Bristol_City_F.C.,Bristol City F.C.
http://dbpedia.org/resource/British_Airways,British Airways
http://dbpedia.org/resource/British_Army,British Army
http://dbpedia.org/resource/British_National_Party,British National Party
http://dbpedia.org/resource/British_Rail,British Rail
http://dbpedia.org/resource/British_Steel,British Steel
http://dbpedia.org/resource/British_and_Irish_Lions,British and Irish Lions
http://dbpedia.org/resource/Bronski_Beat,Bronski Beat
http://dbpedia.org/resource/Brown_University,Brown University
http://dbpedia.org/resource/Buffalo_Bills,Buffalo Bills
http://dbpedia.org/resource/Bugatti,Bugatti
http://dbpedia.org/resource/Bulgarian_Armed_Forces,Bulgarian Armed Forces
http://dbpedia.org/resource/Bundestag,Bundestag
http://dbpedia.org/resource/Burroughs_Corporation,Burroughs Corporation
http://dbpedia.org/resource/Cabo_Verdean_Armed_Forces,Cabo Verdean Armed Forces
http://dbpedia.org/resource/California_Department_of_Transportation,California Department of Transportation
http://dbpedia.org/resource/California_Institute_of_Technology,California Institute of Technology
http://dbpedia.org/resource/Cameroonian_Armed_Forces,Cameroonian Armed Forces
http://dbpedia.org/resource/Campaign_for_Real_Ale,Campaign for Real Ale
http://dbpedia.org/resource/Canadian_Radio-television_and_Telecommunications_Commission,Canadian Radio-television and Telecommunications Commission
http://dbpedia.org/resource/Cantor_Fitzgerald,Cantor Fitzgerald
http://dbpedia.org/resource/Capcom,Capcom
http://dbpedia.org/resource/Carolina_Panthers,Carolina Panthers
http://dbpedia.org/resource/Centers_for_Disease_Control_and_Prevention,Centers for Disease Control and Prevention
http://dbpedia.org/resource/Central_African_Armed_Forces,Central African Armed Forces
http://dbpedia.org/resource/Ceres_Brewery,Ceres Brewery
http://dbpedia.org/resource/Cessna,Cessna
http://dbpedia.org/resource/Chad_National_Army,Chad National Army
http://dbpedia.org/resource/Chalmers_University_of_Technology,Chalmers University of Technology
http://dbpedia.org/resource/Channel_4,Channel 4
http://dbpedia.org/resource/Chaos_Computer_Club,Chaos Computer Club
http://dbpedia.org/resource/Chaosium,Chaosium
http://dbpedia.org/resource/Charlton_Athletic_F.C.,Charlton Athletic F.C.
http://dbpedia.org/resource/Cheka,Cheka
http://dbpedia.org/resource/Chelsea_F.C.,Chelsea F.C.
http://dbpedia.org/resource/Chicago_Bears,Chicago Bears
http://dbpedia.org/resource/Chicago_Cubs,Chicago Cubs
http://dbpedia.org/resource/Chicago_White_Sox,Chicago White Sox
http://dbpedia.org/resource/Christian_Social_Union_in_Bavaria,Christian Social Union in Bavaria
http://dbpedia.org/resource/Chrysler,Chrysler
http://dbpedia.org/resource/Churches_Uniting_in_Christ,Churches Uniting in Christ
http://dbpedia.org/resource/Cincinnati_Bengals,Cincinnati Bengals
http://dbpedia.org/resource/Cincinnati_Reds,Cincinnati Reds
http://dbpedia.org/resource/City_University_of_New_York,City University of New York
http://dbpedia.org/resource/Civic_Platform,Civic Platform
http://dbpedia.org/resource/Clay_Mathematics_Institute,Clay Mathematics Institute
http://dbpedia.org/resource/Cleveland_Browns,Cleveland Browns
http://dbpedia.org/resource/Cleveland_Indians,Cleveland Indians
http://dbpedia.org/resource/Cold_Chisel,Cold Chisel
http://dbpedia.org/resource/Coldcut,Coldcut
http://dbpedia.org/resource/Coleco,Coleco
http://dbpedia.org/resource/Colorado_Rockies,Colorado Rockies
http://dbpedia.org/resource/Committee_on_Data_for_Science_and_Technology,Committee on Data for Science and Technology
http://dbpedia.org/resource/Commodore_International,Commodore International
http://dbpedia.org/resource/Commodores,Commodores
http://dbpedia.org/resource/Communist_Party_of_China,Communist Party of China
http://dbpedia.org/resource/Communist_Party_of_the_Soviet_Union,Communist Party of the Soviet Union
http://dbpedia.org/resource/Community_emergency_response_team,Community emergency response team
http://dbpedia.org/resource/Compaq,Compaq
http://dbpedia.org/resource/Cornish_Nationalist_Party,Cornish Nationalist Party
http://dbpedia.org/resource/Cornwall_Wildlife_Trust,Cornwall Wildlife Trust
http://dbpedia.org/resource/Council_of_Europe,Council of Europe
http://dbpedia.org/resource/Council_of_the_European_Union,Council of the European Union
http://dbpedia.org/resource/Country_Liberal_Party,Country Liberal Party
http://dbpedia.org/resource/Crandall_University,Crandall University
http://dbpedia.org/resource/Crowded_House,Crowded House
http://dbpedia.org/resource/Cypress_Hill,Cypress Hill
http://dbpedia.org/resource/DARPA,DARPA
http://dbpedia.org/resource/DC_Comics,DC Comics
http://dbpedia.org/resource/DKW,DKW
http://dbpedia.org/resource/Dalhousie_University,Dalhousie University
http://dbpedia.org/resource/Dallas_Cowboys,Dallas Cowboys
http://dbpedia.org/resource/Danish_Defence,Danish Defence
http://dbpedia.org/resource/Dartmoor_Preservation_Association,Dartmoor Preservation Association
http://dbpedia.org/resource/Dartmouth_College,Dartmouth College
http://dbpedia.org/resource/Datsun,Datsun
http://dbpedia.org/resource/Dead_Kennedys,Dead Kennedys
http://dbpedia.org/resource/Deicide_(band),Deicide (band)
http://dbpedia.org/resource/Della_Rovere,Della Rovere
http://dbpedia.org/resource/Democratic_Left_Alliance,Democratic Left Alliance
http://dbpedia.org/resource/Democratic_Progressive_Party,Democratic Progressive Party
http://dbpedia.org/resource/Denver_Broncos,Denver Broncos
http://dbpedia.org/resource/Depeche_Mode,Depeche Mode
http://dbpedia.org/resource/Detroit_Lions,Detroit Lions
http://dbpedia.org/resource/Detroit_Red_Wings,Detroit Red Wings
http://dbpedia.org/resource/Detroit_Tigers,Detroit Tigers
http://dbpedia.org/resource/Devo,Devo
http://dbpedia.org/resource/Digital_Equipment_Corporation,Digital Equipment Corporation
http://dbpedia.org/resource/Dimmu_Borgir,Dimmu Borgir
http://dbpedia.org/resource/Djibouti_Armed_Forces,Djibouti Armed Forces
http://dbpedia.org/resource/Docklands_Light_Railway,Docklands Light Railway
http://dbpedia.org/resource/Dominican_Order,Dominican Order
http://dbpedia.org/resource/Drexel_University,Drexel University
http://dbpedia.org/resource/Ducati,Ducati
http://dbpedia.org/resource/Dutch_West_India_Company,Dutch West India Company
http://dbpedia.org/resource/Egyptian_Armed_Forces,Egyptian Armed Forces
http://dbpedia.org/resource/Electric_Light_Orchestra,Electric Light Orchestra
http://dbpedia.org/resource/England_national_football_team,England national football team
http://dbpedia.org/resource/Enron,Enron
http://dbpedia.org/resource/Ericsson,Ericsson
http://dbpedia.org/resource/Eritrean_Defence_Forces,Eritrean Defence Forces
http://dbpedia.org/resource/Essendon_Football_Club,Essendon Football Club
http://dbpedia.org/resource/Ethiopian_National_Defense_Force,Ethiopian National Defense Force
http://dbpedia.org/resource/European_Broadcasting_Union,European Broadcasting Union
http://dbpedia.org/resource/European_Centre_for_Medium-Range_Weather_Forecasts,European Centre for Medium-Range Weather Forecasts
http://dbpedia.org/resource/European_Conference_of_Postal_and_Telecommunications_Administrations,European Conference of Postal and Telecommunications Administrations
http://dbpedia.org/resource/European_Council,European Council
http://dbpedia.org/resource/European_Environment_Agency,European Environment Agency
http://dbpedia.org/resource/European_Free_Alliance,European Free Alliance
http://dbpedia.org/resource/European_Parliament,European Parliament
http://dbpedia.org/resource/European_Space_Operations_Centre,European Space Operations Centre
http://dbpedia.org/resource/FASA,FASA
http://dbpedia.org/resource/FC_Den_Bosch,FC Den Bosch
http://dbpedia.org/resource/FIDE,FIDE
http://dbpedia.org/resource/FIFA,FIFA
http://dbpedia.org/resource/Fatah,Fatah
http://dbpedia.org/resource/Federal_Aviation_Administration,Federal Aviation Administration
http://dbpedia.org/resource/Federal_Bureau_of_Investigation,Federal Bureau of Investigation
http://dbpedia.org/resource/Ferrari,Ferrari
http://dbpedia.org/resource/Fianna_FÃ¡il,Fianna FÃ¡il
http://dbpedia.org/resource/Fine_Gael,Fine Gael
http://dbpedia.org/resource/Finnish_Defence_Forces,Finnish Defence Forces
http://dbpedia.org/resource/First_National_Pictures,First National Pictures
http://dbpedia.org/resource/Fleetwood_Mac,Fleetwood Mac
http://dbpedia.org/resource/Food_and_Drug_Administration,Food and Drug Administration
http://dbpedia.org/resource/Fox_Film,Fox Film
http://dbpedia.org/resource/Fox_News_Channel,Fox News Channel
http://dbpedia.org/resource/Frankie_Goes_to_Hollywood,Frankie Goes to Hollywood
http://dbpedia.org/resource/Free_Democratic_Party_(Germany),Free Democratic Party (Germany)
http://dbpedia.org/resource/French_Armed_Forces,French Armed Forces
http://dbpedia.org/resource/French_Foreign_Legion,French Foreign Legion
http://dbpedia.org/resource/Fulham_F.C.,Fulham F.C.
http://dbpedia.org/resource/GTE,GTE
http://dbpedia.org/resource/Geelong_Football_Club,Geelong Football Club
http://dbpedia.org/resource/General_Electric,General Electric
http://dbpedia.org/resource/General_Motors,General Motors
http://dbpedia.org/resource/Geneva_College,Geneva College
http://dbpedia.org/resource/George_Mason_University,George Mason University
http://dbpedia.org/resource/Georgian_Armed_Forces,Georgian Armed Forces
http://dbpedia.org/resource/German_Navy,German Navy
http://dbpedia.org/resource/Gestapo,Gestapo
http://dbpedia.org/resource/Ghana_Armed_Forces,Ghana Armed Forces
http://dbpedia.org/resource/Global_Climate_Coalition,Global Climate Coalition
http://dbpedia.org/resource/Goodness_(band),Goodness (band)
http://dbpedia.org/resource/Gorillaz,Gorillaz
http://dbpedia.org/resource/Government_Communications_Headquarters,Government Communications Headquarters
http://dbpedia.org/resource/Grateful_Dead,Grateful Dead
http://dbpedia.org/resource/Green_Bay_Packers,Green Bay Packers
http://dbpedia.org/resource/Green_Party_(Ireland),Green Party (Ireland)
http://dbpedia.org/resource/Greenpeace,Greenpeace
http://dbpedia.org/resource/Grinnell_College,Grinnell College
http://dbpedia.org/resource/GÃ‰ANT,GÃ‰ANT
http://dbpedia.org/resource/Hamas,Hamas
http://dbpedia.org/resource/Harley-Davidson,Harley-Davidson
http://dbpedia.org/resource/Harthouse,Harthouse
http://dbpedia.org/resource/Harvey_Mudd_College,Harvey Mudd College
http://dbpedia.org/resource/Hawkwind,Hawkwind
http://dbpedia.org/resource/Hearst_Corporation,Hearst Corporation
http://dbpedia.org/resource/Heckler_&_Koch,Heckler & Koch
http://dbpedia.org/resource/Heinz,Heinz
http://dbpedia.org/resource/Hellas_Verona_F.C.,Hellas Verona F.C.
http://dbpedia.org/resource/Hewlett_Packard_Enterprise_Services,Hewlett Packard Enterprise Services
http://dbpedia.org/resource/Hezbollah,Hezbollah
http://dbpedia.org/resource/Hohenstaufen,Hohenstaufen
http://dbpedia.org/resource/Holden,Holden
http://dbpedia.org/resource/Honda,Honda
http://dbpedia.org/resource/House_of_Commons_of_the_United_Kingdom,House of Commons of the United Kingdom
http://dbpedia.org/resource/House_of_Lords,House of Lords
http://dbpedia.org/resource/House_of_Pain,House of Pain
http://dbpedia.org/resource/Houston_Astros,Houston Astros
http://dbpedia.org/resource/Houston_Texans,Houston Texans
http://dbpedia.org/resource/Hudson's_Bay_Company,Hudson's Bay Company
http://dbpedia.org/resource/Hummer,Hummer
http://dbpedia.org/resource/Hungarian_Defence_Force,Hungarian Defence Force
http://dbpedia.org/resource/Hunter_College,Hunter College
http://dbpedia.org/resource/ICANN,ICANN
http://dbpedia.org/resource/IKEA,IKEA
http://dbpedia.org/resource/Ibanez,Ibanez
http://dbpedia.org/resource/Id_Software,Id Software
http://dbpedia.org/resource/Imperial_Airways,Imperial Airways
http://dbpedia.org/resource/Imperial_Chemical_Industries,Imperial Chemical Industries
http://dbpedia.org/resource/Imperial_German_Navy,Imperial German Navy
http://dbpedia.org/resource/Indian_Institute_of_Technology_Kanpur,Indian Institute of Technology Kanpur
http://dbpedia.org/resource/Indianapolis_Colts,Indianapolis Colts
http://dbpedia.org/resource/Indonesian_National_Armed_Forces,Indonesian National Armed Forces
http://dbpedia.org/resource/Infocom,Infocom
http://dbpedia.org/resource/Institute_of_National_Remembrance,Institute of National Remembrance
http://dbpedia.org/resource/Intel,Intel
http://dbpedia.org/resource/Intelsat,Intelsat
http://dbpedia.org/resource/Inter_Milan,Inter Milan
http://dbpedia.org/resource/International_African_Institute,International African Institute
http://dbpedia.org/resource/International_Astronomical_Union,International Astronomical Union
http://dbpedia.org/resource/International_Bureau_of_Weights_and_Measures,International Bureau of Weights and Measures
http://dbpedia.org/resource/International_Council_for_Science,International Council for Science
http://dbpedia.org/resource/International_Electrotechnical_Commission,International Electrotechnical Commission
http://dbpedia.org/resource/International_Hydrographic_Organization,International Hydrographic Organization
http://dbpedia.org/resource/International_Mathematical_Union,International Mathematical Union
http://dbpedia.org/resource/International_Monetary_Fund,International Monetary Fund
http://dbpedia.org/resource/International_Olympic_Committee,International Olympic Committee
http://dbpedia.org/resource/International_Organization_for_Standardization,International Organization for Standardization
http://dbpedia.org/resource/International_Red_Cross_and_Red_Crescent_Movement,International Red Cross and Red Crescent Movement
http://dbpedia.org/resource/International_Seabed_Authority,International Seabed Authority
http://dbpedia.org/resource/International_Union_of_Pure_and_Applied_Chemistry,International Union of Pure and Applied Chemistry
http://dbpedia.org/resource/Internet_Engineering_Task_Force,Internet Engineering Task Force
http://dbpedia.org/resource/Iowa_State_University,Iowa State University
http://dbpedia.org/resource/Irgun,Irgun
http://dbpedia.org/resource/Italian_Armed_Forces,Italian Armed Forces
http://dbpedia.org/resource/Italian_Football_League,Italian Football League
http://dbpedia.org/resource/Ithaca_College,Ithaca College
http://dbpedia.org/resource/JANET,JANET
http://dbpedia.org/resource/Jacksonville_Jaguars,Jacksonville Jaguars
http://dbpedia.org/resource/Jadavpur_University,Jadavpur University
http://dbpedia.org/resource/James_Madison_University,James Madison University
http://dbpedia.org/resource/Jamiroquai,Jamiroquai
http://dbpedia.org/resource/Jan_and_Dean,Jan and Dean
http://dbpedia.org/resource/Jeep,Jeep
http://dbpedia.org/resource/Jeepster_Records,Jeepster Records
http://dbpedia.org/resource/Jet_Propulsion_Laboratory,Jet Propulsion Laboratory
http://dbpedia.org/resource/Jewish_Defense_League,Jewish Defense League
http://dbpedia.org/resource/Joy_Division,Joy Division
http://dbpedia.org/resource/Juventus_F.C.,Juventus F.C.
http://dbpedia.org/resource/KAIST,KAIST
http://dbpedia.org/resource/KDE,KDE
http://dbpedia.org/resource/KLM,KLM
http://dbpedia.org/resource/Kangol,Kangol
http://dbpedia.org/resource/Kansas_City_Royals,Kansas City Royals
http://dbpedia.org/resource/Kansas_State_University,Kansas State University
http://dbpedia.org/resource/Kennedy_Space_Center,Kennedy Space Center
http://dbpedia.org/resource/Kent_State_University,Kent State University
http://dbpedia.org/resource/Kenya_Defence_Forces,Kenya Defence Forces
http://dbpedia.org/resource/King's_Royal_Rifle_Corps,King's Royal Rifle Corps
http://dbpedia.org/resource/King_Crimson,King Crimson
http://dbpedia.org/resource/Knights_Templar,Knights Templar
http://dbpedia.org/resource/Knights_of_Columbus,Knights of Columbus
http://dbpedia.org/resource/Koenigsegg,Koenigsegg
http://dbpedia.org/resource/Korea,Korea
http://dbpedia.org/resource/Korean_People's_Army,Korean People's Army
http://dbpedia.org/resource/Kraftwerk,Kraftwerk
http://dbpedia.org/resource/Kriegsmarine,Kriegsmarine
http://dbpedia.org/resource/Kuomintang,Kuomintang
http://dbpedia.org/resource/Labatt_Brewing_Company,Labatt Brewing Company
http://dbpedia.org/resource/Lamborghini,Lamborghini
http://dbpedia.org/resource/Land_Rover,Land Rover
http://dbpedia.org/resource/Lao_People's_Armed_Forces,Lao People's Armed Forces
http://dbpedia.org/resource/Latin_American_Integration_Association,Latin American Integration Association
http://dbpedia.org/resource/Latvian_National_Armed_Forces,Latvian National Armed Forces
http://dbpedia.org/resource/Lebanese_Armed_Forces,Lebanese Armed Forces
http://dbpedia.org/resource/Led_Zeppelin,Led Zeppelin
http://dbpedia.org/resource/Lexus,Lexus
http://dbpedia.org/resource/Liberal_Party_(UK),Liberal Party (UK)
http://dbpedia.org/resource/Liberal_Party_of_Australia,Liberal Party of Australia
http://dbpedia.org/resource/Library_of_Alexandria,Library of Alexandria
http://dbpedia.org/resource/Limp_Bizkit,Limp Bizkit
http://dbpedia.org/resource/Linkin_Park,Linkin Park
http://dbpedia.org/resource/Lionhead_Studios,Lionhead Studios
http://dbpedia.org/resource/Lions_Clubs_International,Lions Clubs International
http://dbpedia.org/resource/Lithuanian_Armed_Forces,Lithuanian Armed Forces
http://dbpedia.org/resource/Liverpool_F.C.,Liverpool F.C.
http://dbpedia.org/resource/London_Underground,London Underground
http://dbpedia.org/resource/Long-Term_Capital_Management,Long-Term Capital Management
http://dbpedia.org/resource/Los_Angeles_Dodgers,Los Angeles Dodgers
http://dbpedia.org/resource/LucasArts,LucasArts
http://dbpedia.org/resource/Lucent,Lucent
http://dbpedia.org/resource/Luftwaffe,Luftwaffe
http://dbpedia.org/resource/Lund_University,Lund University
http://dbpedia.org/resource/Luton_Town_F.C.,Luton Town F.C.
http://dbpedia.org/resource/Luxembourg_Army,Luxembourg Army
http://dbpedia.org/resource/Lycos,Lycos
http://dbpedia.org/resource/Lynyrd_Skynyrd,Lynyrd Skynyrd
http://dbpedia.org/resource/Lyon_&_Healy,Lyon & Healy
http://dbpedia.org/resource/Lysator,Lysator
