entity,label
http://dbpedia.org/resource/Diego_MazquiarÃ¡n,Diego MazquiarÃ¡n
http://dbpedia.org/resource/Don_Callis,Don Callis
http://dbpedia.org/resource/Donatello,Donatello
http://dbpedia.org/resource/Double_(singer),Double (singer)
http://dbpedia.org/resource/Edgar_Booth,Edgar Booth
http://dbpedia.org/resource/Edna_Mae_Harris,Edna Mae Harris
http://dbpedia.org/resource/Edward_Peck_Curtis,Edward Peck Curtis
http://dbpedia.org/resource/Egotistico_Fantastico,Egotistico Fantastico
http://dbpedia.org/resource/Eldon_Maquemba,Eldon Maquemba
http://dbpedia.org/resource/Elektra_(wrestling),Elektra (wrestling)
http://dbpedia.org/resource/Elias_Alves_da_Silva,Elias Alves da Silva
http://dbpedia.org/resource/Elias_Mendes_Trindade,Elias Mendes Trindade
http://dbpedia.org/resource/Elias_Ribeiro_de_Oliveira,Elias Ribeiro de Oliveira
http://dbpedia.org/resource/Eliezer_Spiegel,Eliezer Spiegel
http://dbpedia.org/resource/Elizabeth_Miklosi,Elizabeth Miklosi
http://dbpedia.org/resource/Emii,Emii
http://dbpedia.org/resource/Emily_Stevens_(actress),Emily Stevens (actress)
"http://dbpedia.org/resource/Ercole,_Lord_of_Monaco","Ercole, Lord of Monaco"
http://dbpedia.org/resource/Eric_Guerin,Eric Guerin
"http://dbpedia.org/resource/Ernest,_Count_of_Lippe-Biesterfeld","Ernest, Count of Lippe-Biesterfeld"
"http://dbpedia.org/resource/Ernst,_Prince_of_Saxe-Meiningen","Ernst, Prince of Saxe-Meiningen"
http://dbpedia.org/resource/Fabricio_Agosto_RamÃ_rez,Fabricio Agosto RamÃ_rez
"http://dbpedia.org/resource/Ferdinand,_Duke_of_Breisgau","Ferdinand, Duke of Breisgau"
"http://dbpedia.org/resource/Ferdinand_I,_Holy_Roman_Emperor","Ferdinand I, Holy Roman Emperor"
"http://dbpedia.org/resource/Ferdinand_II,_Archduke_of_Austria","Ferdinand II, Archduke of Austria"
"http://dbpedia.org/resource/Ferdinand_II,_Holy_Roman_Emperor","Ferdinand II, Holy Roman Emperor"
"http://dbpedia.org/resource/Ferdinand_III,_Grand_Duke_of_Tuscany","Ferdinand III, Grand Duke of Tuscany"
"http://dbpedia.org/resource/Ferdinand_III,_Holy_Roman_Emperor","Ferdinand III, Holy Roman Emperor"
http://dbpedia.org/resource/Ferdinand_II_of_LeÃ_n,Ferdinand II of LeÃ_n
http://dbpedia.org/resource/Ferdinand_II_of_Portugal,Ferdinand II of Portugal
http://dbpedia.org/resource/Ferdinand_II_of_the_Two_Sicilies,Ferdinand II of the Two Sicilies
http://dbpedia.org/resource/Ferdinand_I_of_Aragon,Ferdinand I of Aragon
http://dbpedia.org/resource/Ferdinand_I_of_Naples,Ferdinand I of Naples
http://dbpedia.org/resource/Ferdinand_I_of_Portugal,Ferdinand I of Portugal
http://dbpedia.org/resource/Ferdinand_I_of_the_Two_Sicilies,Ferdinand I of the Two Sicilies
http://dbpedia.org/resource/Ferdinand_VII_of_Spain,Ferdinand VII of Spain
"http://dbpedia.org/resource/Ferdinando_II_de'_Medici,_Grand_Duke_of_Tuscany","Ferdinando II de' Medici, Grand Duke of Tuscany"
http://dbpedia.org/resource/Fernando_Tobias_de_Carvalho,Fernando Tobias de Carvalho
"http://dbpedia.org/resource/Francis,_Duke_of_Anjou","Francis, Duke of Anjou"
"http://dbpedia.org/resource/Francis,_Duke_of_Saxe-Coburg-Saalfeld","Francis, Duke of Saxe-Coburg-Saalfeld"
"http://dbpedia.org/resource/Francis,_Duke_of_Teck","Francis, Duke of Teck"
http://dbpedia.org/resource/Francis_(footballer),Francis (footballer)
"http://dbpedia.org/resource/Francis_Cook,_1st_Viscount_of_Monserrate","Francis Cook, 1st Viscount of Monserrate"
http://dbpedia.org/resource/Francis_GarcÃ_a,Francis GarcÃ_a
http://dbpedia.org/resource/Francis_JosÃ©_da_Silva,Francis JosÃ© da Silva
http://dbpedia.org/resource/Francis_Richards_(diplomat),Francis Richards (diplomat)
http://dbpedia.org/resource/Francisco_Delgado_Melo,Francisco Delgado Melo
"http://dbpedia.org/resource/Frank_M._Smith,_Jr.","Frank M. Smith, Jr."
http://dbpedia.org/resource/Frederick_Muller,Frederick Muller
http://dbpedia.org/resource/Frederik_de_Wit,Frederik de Wit
"http://dbpedia.org/resource/Friedrich,_Prince_of_Waldeck_and_Pyrmont","Friedrich, Prince of Waldeck and Pyrmont"
"http://dbpedia.org/resource/Georg,_Crown_Prince_of_Saxony","Georg, Crown Prince of Saxony"
"http://dbpedia.org/resource/Georg,_Prince_of_Saxe-Meiningen","Georg, Prince of Saxe-Meiningen"
http://dbpedia.org/resource/George_Allen_(American_football_coach),George Allen (American football coach)
http://dbpedia.org/resource/George_Allen_(Australian_politician),George Allen (Australian politician)
http://dbpedia.org/resource/George_Allen_(U.S._politician),George Allen (U.S. politician)
http://dbpedia.org/resource/George_Allen_(footballer),George Allen (footballer)
http://dbpedia.org/resource/George_Allen_(ice_hockey),George Allen (ice hockey)
http://dbpedia.org/resource/George_W._Taylor_(professor),George W. Taylor (professor)
http://dbpedia.org/resource/Georges_Rouget,Georges Rouget
http://dbpedia.org/resource/Gerald_Brom,Gerald Brom
http://dbpedia.org/resource/Gerhard_(cartoonist),Gerhard (cartoonist)
http://dbpedia.org/resource/GermÃ¡n_Figueroa,GermÃ¡n Figueroa
http://dbpedia.org/resource/Gilberto_da_Silva_Melo,Gilberto da Silva Melo
http://dbpedia.org/resource/Giordano_Bruno,Giordano Bruno
http://dbpedia.org/resource/Godefroy_de_La_Tour_d'Auvergne,Godefroy de La Tour d'Auvergne
http://dbpedia.org/resource/Gordon_Fraser_(actor),Gordon Fraser (actor)
http://dbpedia.org/resource/Gordon_Fraser_(footballer),Gordon Fraser (footballer)
http://dbpedia.org/resource/Grant_Williams,Grant Williams
http://dbpedia.org/resource/Gustavo_Breda_Rodrigues,Gustavo Breda Rodrigues
http://dbpedia.org/resource/Hans_Christian,Hans Christian
http://dbpedia.org/resource/Harris_(rapper),Harris (rapper)
http://dbpedia.org/resource/Heath_(musician),Heath (musician)
http://dbpedia.org/resource/Helena_(empress),Helena (empress)
http://dbpedia.org/resource/Hendrich_Miller_Meireles_Bernardo,Hendrich Miller Meireles Bernardo
http://dbpedia.org/resource/Henri_Christophe,Henri Christophe
http://dbpedia.org/resource/Henrique_da_Silva_Coutinho,Henrique da Silva Coutinho
http://dbpedia.org/resource/Henry_Ellis_Harris,Henry Ellis Harris
"http://dbpedia.org/resource/Henry_I,_Margrave_of_the_Saxon_Ostmark","Henry I, Margrave of the Saxon Ostmark"
"http://dbpedia.org/resource/Henry_II,_Duke_of_Lorraine","Henry II, Duke of Lorraine"
"http://dbpedia.org/resource/Henry_II,_Holy_Roman_Emperor","Henry II, Holy Roman Emperor"
"http://dbpedia.org/resource/Henry_II,_Landgrave_of_Hesse","Henry II, Landgrave of Hesse"
"http://dbpedia.org/resource/Henry_II,_Margrave_of_Meissen","Henry II, Margrave of Meissen"
http://dbpedia.org/resource/Henry_III_of_France,Henry III of France
http://dbpedia.org/resource/Henry_II_of_England,Henry II of England
http://dbpedia.org/resource/Henry_II_of_France,Henry II of France
http://dbpedia.org/resource/Henry_I_of_France,Henry I of France
http://dbpedia.org/resource/Henry_VII_of_England,Henry VII of England
http://dbpedia.org/resource/Henry_the_Fowler,Henry the Fowler
http://dbpedia.org/resource/Henry_the_Lion,Henry the Lion
"http://dbpedia.org/resource/Hercule,_Duke_of_Montbazon","Hercule, Duke of Montbazon"
http://dbpedia.org/resource/Hercules_(chef),Hercules (chef)
http://dbpedia.org/resource/Hercules_(wrestler),Hercules (wrestler)
http://dbpedia.org/resource/Herman_(Swaiko),Herman (Swaiko)
http://dbpedia.org/resource/Herman_(bishop),Herman (bishop)
"http://dbpedia.org/resource/Hermann,_Prince_of_Hohenlohe-Langenburg","Hermann, Prince of Hohenlohe-Langenburg"
"http://dbpedia.org/resource/Hermann,_Prince_of_Hohenzollern-Hechingen","Hermann, Prince of Hohenzollern-Hechingen"
"http://dbpedia.org/resource/Hermann,_Prince_of_Wied","Hermann, Prince of Wied"
http://dbpedia.org/resource/Hermann_Bauer,Hermann Bauer
http://dbpedia.org/resource/Hermann_Huppen,Hermann Huppen
http://dbpedia.org/resource/Hermes_Neves_Soares,Hermes Neves Soares
http://dbpedia.org/resource/Hermes_Rodrigues_JÃºnior,Hermes Rodrigues JÃºnior
http://dbpedia.org/resource/Hokusai,Hokusai
http://dbpedia.org/resource/Howard_E._Koch,Howard E. Koch
http://dbpedia.org/resource/Hubert_de_Givenchy,Hubert de Givenchy
"http://dbpedia.org/resource/Humphrey,_Duke_of_Gloucester","Humphrey, Duke of Gloucester"
http://dbpedia.org/resource/Ian_Allan_(politician),Ian Allan (politician)
http://dbpedia.org/resource/Irene_Doukaina_Laskarina,Irene Doukaina Laskarina
http://dbpedia.org/resource/Irene_Komnene_Doukaina,Irene Komnene Doukaina
http://dbpedia.org/resource/Irene_of_Athens,Irene of Athens
http://dbpedia.org/resource/Irene_of_Larissa,Irene of Larissa
"http://dbpedia.org/resource/Isabella,_Duchess_of_Lorraine","Isabella, Duchess of Lorraine"
"http://dbpedia.org/resource/Isabella_d'Este,_Duchess_of_Parma","Isabella d'Este, Duchess of Parma"
"http://dbpedia.org/resource/Isabella_of_Aragon,_Countess_of_Urgell","Isabella of Aragon, Countess of Urgell"
http://dbpedia.org/resource/Isabella_of_Cyprus,Isabella of Cyprus
http://dbpedia.org/resource/Isabella_of_Savoy,Isabella of Savoy
http://dbpedia.org/resource/Israel_(footballer),Israel (footballer)
http://dbpedia.org/resource/Israel_Delgado,Israel Delgado
http://dbpedia.org/resource/J.R._(musician),J.R. (musician)
http://dbpedia.org/resource/J._W._Marcel_Gilbert,J. W. Marcel Gilbert
http://dbpedia.org/resource/J_(South_Korean_singer),J (South Korean singer)
http://dbpedia.org/resource/J_(musician),J (musician)
http://dbpedia.org/resource/Jaak_Boon,Jaak Boon
http://dbpedia.org/resource/Jack_Hogg,Jack Hogg
"http://dbpedia.org/resource/Jack_Hogg_(footballer,_born_1931)","Jack Hogg (footballer, born 1931)"
http://dbpedia.org/resource/Jack_Stevens,Jack Stevens
http://dbpedia.org/resource/Jacob_Guay,Jacob Guay
http://dbpedia.org/resource/Jacob_van_Campen,Jacob van Campen
http://dbpedia.org/resource/James_Adams_(Massachusetts_politician),James Adams (Massachusetts politician)
http://dbpedia.org/resource/James_Cooper_(Canadian_politician),James Cooper (Canadian politician)
http://dbpedia.org/resource/James_Johnston_(Secretary_of_State),James Johnston (Secretary of State)
http://dbpedia.org/resource/Jan_Bernd_Bicker,Jan Bernd Bicker
http://dbpedia.org/resource/Jan_Janssen,Jan Janssen
http://dbpedia.org/resource/Jay_Johnson_(ventriloquist),Jay Johnson (ventriloquist)
http://dbpedia.org/resource/Jean-FranÃ§ois_Delacroix,Jean-FranÃ§ois Delacroix
http://dbpedia.org/resource/Jeff_Farmer_(wrestler),Jeff Farmer (wrestler)
http://dbpedia.org/resource/Jefferson_Smith_(politician),Jefferson Smith (politician)
http://dbpedia.org/resource/Jeremy_Borash,Jeremy Borash
http://dbpedia.org/resource/Jhonatan_Bernardo,Jhonatan Bernardo
http://dbpedia.org/resource/Joan_du_Plat_Taylor,Joan du Plat Taylor
http://dbpedia.org/resource/Job_(comics),Job (comics)
http://dbpedia.org/resource/Johann_Michael_Hahn,Johann Michael Hahn
http://dbpedia.org/resource/Johannes_van_den_Bosch_(chess_player),Johannes van den Bosch (chess player)
http://dbpedia.org/resource/John_B._Willett,John B. Willett
http://dbpedia.org/resource/John_C._Allen,John C. Allen
http://dbpedia.org/resource/John_Donald_(Wisconsin_politician),John Donald (Wisconsin politician)
http://dbpedia.org/resource/John_H._Hoffman,John H. Hoffman
http://dbpedia.org/resource/John_Hogg,John Hogg
http://dbpedia.org/resource/John_Oponjo_Benjamin,John Oponjo Benjamin
http://dbpedia.org/resource/Johnson_(composer),Johnson (composer)
http://dbpedia.org/resource/Jonas_Jessue_da_Silva_JÃºnior,Jonas Jessue da Silva JÃºnior
http://dbpedia.org/resource/Jones_Leandro,Jones Leandro
http://dbpedia.org/resource/Joost_van_den_Vondel,Joost van den Vondel
http://dbpedia.org/resource/Joseph_Bonnier_de_la_Mosson,Joseph Bonnier de la Mosson
http://dbpedia.org/resource/Joyce_Symons,Joyce Symons
http://dbpedia.org/resource/JoÃ£o_Baptista_Martins,JoÃ£o Baptista Martins
http://dbpedia.org/resource/Judith_Holofernes,Judith Holofernes
http://dbpedia.org/resource/Judy_Chamberlain,Judy Chamberlain
http://dbpedia.org/resource/Jules_Renard,Jules Renard
http://dbpedia.org/resource/Julian_(actor),Julian (actor)
http://dbpedia.org/resource/Julian_(emperor),Julian (emperor)
http://dbpedia.org/resource/Juliana_of_the_Netherlands,Juliana of the Netherlands
http://dbpedia.org/resource/Julien_Frier,Julien Frier
http://dbpedia.org/resource/Julius_Weise,Julius Weise
http://dbpedia.org/resource/Kam_(rapper),Kam (rapper)
http://dbpedia.org/resource/Karl_Arndt,Karl Arndt
http://dbpedia.org/resource/Karl_Werner_(footballer),Karl Werner (footballer)
http://dbpedia.org/resource/Kate_Jacobs,Kate Jacobs
http://dbpedia.org/resource/Kenneth_Mitchell_(politician),Kenneth Mitchell (politician)
http://dbpedia.org/resource/Krystyna_Rokiczana,Krystyna Rokiczana
http://dbpedia.org/resource/Lauren_(footballer),Lauren (footballer)
http://dbpedia.org/resource/Laurie_Davidson,Laurie Davidson
http://dbpedia.org/resource/Leandro_Alves_da_Cunha,Leandro Alves da Cunha
http://dbpedia.org/resource/Leandro_Mariano_da_Silva,Leandro Mariano da Silva
http://dbpedia.org/resource/Leonardo_AndrÃ©_Pimenta_Faria,Leonardo AndrÃ© Pimenta Faria
http://dbpedia.org/resource/Leonardo_da_Vinci,Leonardo da Vinci
"http://dbpedia.org/resource/Leopold,_Duke_of_Lorraine","Leopold, Duke of Lorraine"
"http://dbpedia.org/resource/Leopold,_Prince_of_Hohenzollern","Leopold, Prince of Hohenzollern"
"http://dbpedia.org/resource/Leopold,_Prince_of_Salerno","Leopold, Prince of Salerno"
http://dbpedia.org/resource/Leslie_Roberts,Leslie Roberts
http://dbpedia.org/resource/Lewis_(baseball),Lewis (baseball)
http://dbpedia.org/resource/Lewis_(cat),Lewis (cat)
"http://dbpedia.org/resource/Louis_IV,_Grand_Duke_of_Hesse","Louis IV, Grand Duke of Hesse"
"http://dbpedia.org/resource/Louis_IV,_Holy_Roman_Emperor","Louis IV, Holy Roman Emperor"
"http://dbpedia.org/resource/Louis_V,_Landgrave_of_Hesse-Darmstadt","Louis V, Landgrave of Hesse-Darmstadt"
"http://dbpedia.org/resource/Louis_VI,_Landgrave_of_Hesse-Darmstadt","Louis VI, Landgrave of Hesse-Darmstadt"
http://dbpedia.org/resource/Louis_V_of_France,Louis V of France
http://dbpedia.org/resource/Louis_XIV_of_France,Louis XIV of France
http://dbpedia.org/resource/Louis_XVII_of_France,Louis XVII of France
http://dbpedia.org/resource/Louis_XVI_of_France,Louis XVI of France
http://dbpedia.org/resource/Louis_XV_of_France,Louis XV of France
http://dbpedia.org/resource/Lucebert,Lucebert
http://dbpedia.org/resource/Luis_Roberto_GarcÃ_a_Toral,Luis Roberto GarcÃ_a Toral
http://dbpedia.org/resource/LuÃ_s_Romano_de_Madeira_Melo,LuÃ_s Romano de Madeira Melo
http://dbpedia.org/resource/Macula_(footballer),Macula (footballer)
"http://dbpedia.org/resource/Magnus,_Duke_of_Saxony","Magnus, Duke of Saxony"
http://dbpedia.org/resource/Magnus_Olafsson,Magnus Olafsson
http://dbpedia.org/resource/Mann_(rapper),Mann (rapper)
http://dbpedia.org/resource/Marcian,Marcian
http://dbpedia.org/resource/MarcÃ¡n,MarcÃ¡n
"http://dbpedia.org/resource/Maria,_wife_of_Constantine_V","Maria, wife of Constantine V"
"http://dbpedia.org/resource/Maria,_wife_of_Ivan_Vladislav","Maria, wife of Ivan Vladislav"
"http://dbpedia.org/resource/Maria,_wife_of_Leo_III","Maria, wife of Leo III"
http://dbpedia.org/resource/Maria_(Japanese_singer),Maria (Japanese singer)
http://dbpedia.org/resource/Maria_Asenina_of_Bulgaria,Maria Asenina of Bulgaria
http://dbpedia.org/resource/Maria_Franck,Maria Franck
"http://dbpedia.org/resource/Maria_Gonzaga,_Duchess_of_Montferrat","Maria Gonzaga, Duchess of Montferrat"
http://dbpedia.org/resource/Maria_Kanellis,Maria Kanellis
http://dbpedia.org/resource/Maria_Nalbandian,Maria Nalbandian
http://dbpedia.org/resource/Maria_Palaiologina_Kantakouzene,Maria Palaiologina Kantakouzene
http://dbpedia.org/resource/Maria_d'Este,Maria d'Este
http://dbpedia.org/resource/Maria_of_Antioch,Maria of Antioch
http://dbpedia.org/resource/Maria_of_Montferrat,Maria of Montferrat
http://dbpedia.org/resource/Marilyn_Harris_(actress),Marilyn Harris (actress)
"http://dbpedia.org/resource/Marina,_Princess_of_Naples","Marina, Princess of Naples"
http://dbpedia.org/resource/Mark_Houghton,Mark Houghton
http://dbpedia.org/resource/Martial,Martial
http://dbpedia.org/resource/Martin_(Hampshire_cricketer),Martin (Hampshire cricketer)
http://dbpedia.org/resource/Martin_Hoberg_Hedegaard,Martin Hoberg Hedegaard
http://dbpedia.org/resource/Martina_(empress),Martina (empress)
"http://dbpedia.org/resource/Mary,_Queen_of_Scots","Mary, Queen of Scots"
http://dbpedia.org/resource/Mary_II_of_England,Mary II of England
http://dbpedia.org/resource/Mary_I_of_England,Mary I of England
"http://dbpedia.org/resource/Mary_Stuart,_Countess_of_Bute","Mary Stuart, Countess of Bute"
http://dbpedia.org/resource/Mary_Stuart_(actress),Mary Stuart (actress)
http://dbpedia.org/resource/Matt_Bloom,Matt Bloom
http://dbpedia.org/resource/Max_Winter,Max Winter
"http://dbpedia.org/resource/Maximilian_I,_Elector_of_Bavaria","Maximilian I, Elector of Bavaria"
"http://dbpedia.org/resource/Maximilian_I,_Holy_Roman_Emperor","Maximilian I, Holy Roman Emperor"
http://dbpedia.org/resource/Maximum_Capacity,Maximum Capacity
http://dbpedia.org/resource/May_(singer),May (singer)
http://dbpedia.org/resource/Menasseh_Ben_Israel,Menasseh Ben Israel
http://dbpedia.org/resource/Meyer_Carlos_de_Camargo_JÃºnior,Meyer Carlos de Camargo JÃºnior
http://dbpedia.org/resource/Michael_I_of_Romania,Michael I of Romania
http://dbpedia.org/resource/Michael_North_(professor),Michael North (professor)
http://dbpedia.org/resource/Michelangelo,Michelangelo
http://dbpedia.org/resource/Michoel_Fisher,Michoel Fisher
http://dbpedia.org/resource/Mieczyslaw_Gruber,Mieczyslaw Gruber
http://dbpedia.org/resource/Military_career_of_Napoleon_Bonaparte,Military career of Napoleon Bonaparte
http://dbpedia.org/resource/MoliÃ¨re,MoliÃ¨re
http://dbpedia.org/resource/Montesquieu,Montesquieu
http://dbpedia.org/resource/Morris_(cartoonist),Morris (cartoonist)
http://dbpedia.org/resource/Mozart_Santos_Batista_JÃºnior,Mozart Santos Batista JÃºnior
http://dbpedia.org/resource/Myriam_Montemayor_Cruz,Myriam Montemayor Cruz
http://dbpedia.org/resource/MÃ_ller_(footballer),MÃ_ller (footballer)
http://dbpedia.org/resource/Napoleon,Napoleon
