"entity","label"
"http://dbpedia.org/resource/Castle_(novel)","Castle (novel)"
"http://dbpedia.org/resource/Catch_Me_if_You_Can_(book)","Catch Me if You Can (book)"
"http://dbpedia.org/resource/Chaka_(novel)","Chaka (novel)"
"http://dbpedia.org/resource/Citizens:_A_Chronicle_of_the_French_Revolution","Citizens: A Chronicle of the French Revolution"
"http://dbpedia.org/resource/City_of_Light_(novel)","City of Light (novel)"
"http://dbpedia.org/resource/Clarissa_Oakes","Clarissa Oakes"
"http://dbpedia.org/resource/Committed:_A_Skeptic_Makes_Peace_with_Marriage","Committed: A Skeptic Makes Peace with Marriage"
"http://dbpedia.org/resource/Construction_Project_Information_Committee","Construction Project Information Committee"
"http://dbpedia.org/resource/Creationism's_Trojan_Horse","Creationism's Trojan Horse"
"http://dbpedia.org/resource/Crime_Wave_(book)","Crime Wave (book)"
"http://dbpedia.org/resource/Critical_Mass_(book)","Critical Mass (book)"
"http://dbpedia.org/resource/Critical_Masses:_Opposition_to_Nuclear_Power_in_California,_1958-1978","Critical Masses: Opposition to Nuclear Power in California, 1958-1978"
"http://dbpedia.org/resource/Crucible_(Star_Wars_novel)","Crucible (Star Wars novel)"
"http://dbpedia.org/resource/Daniel_(Mankell_novel)","Daniel (Mankell novel)"
"http://dbpedia.org/resource/Daniel_Deronda","Daniel Deronda"
"http://dbpedia.org/resource/Demon_(novel)","Demon (novel)"
"http://dbpedia.org/resource/Demonic:_How_the_Liberal_Mob_Is_Endangering_America","Demonic: How the Liberal Mob Is Endangering America"
"http://dbpedia.org/resource/Demons_(Star_Trek_novel)","Demons (Star Trek novel)"
"http://dbpedia.org/resource/Desert_Flower","Desert Flower"
"http://dbpedia.org/resource/Detour_(Brodsky_novel)","Detour (Brodsky novel)"
"http://dbpedia.org/resource/Dinner_Party_(play)","Dinner Party (play)"
"http://dbpedia.org/resource/Discourse_on_the_Arts_and_Sciences","Discourse on the Arts and Sciences"
"http://dbpedia.org/resource/Discourses_(Meher_Baba)","Discourses (Meher Baba)"
"http://dbpedia.org/resource/Don't_Look_Back_(novel)","Don't Look Back (novel)"
"http://dbpedia.org/resource/Dorothy_Rabinowitz","Dorothy Rabinowitz"
"http://dbpedia.org/resource/Double_Jeopardy_(novel)","Double Jeopardy (novel)"
"http://dbpedia.org/resource/Down_Under_(book)","Down Under (book)"
"http://dbpedia.org/resource/Dragon:_the_Old_Potter's_Tale","Dragon: the Old Potter's Tale"
"http://dbpedia.org/resource/Dragon_(Brust_novel)","Dragon (Brust novel)"
"http://dbpedia.org/resource/Dragon_(Cussler_novel)","Dragon (Cussler novel)"
"http://dbpedia.org/resource/Dragon_(fantasy_series)","Dragon (fantasy series)"
"http://dbpedia.org/resource/Dust_(novel)","Dust (novel)"
"http://dbpedia.org/resource/East_(novel)","East (novel)"
"http://dbpedia.org/resource/Easy_Street_(book)","Easy Street (book)"
"http://dbpedia.org/resource/El_Nuevo_Tesoro_de_la_Juventud","El Nuevo Tesoro de la Juventud"
"http://dbpedia.org/resource/Elissa_(book)","Elissa (book)"
"http://dbpedia.org/resource/Elsewhere_(Blatty_novel)","Elsewhere (Blatty novel)"
"http://dbpedia.org/resource/Elsewhere_(anthology)","Elsewhere (anthology)"
"http://dbpedia.org/resource/Evelina","Evelina"
"http://dbpedia.org/resource/Faithful_(book)","Faithful (book)"
"http://dbpedia.org/resource/Fear_(Hubbard_novella)","Fear (Hubbard novella)"
"http://dbpedia.org/resource/Fear_(Rybakov_novel)","Fear (Rybakov novel)"
"http://dbpedia.org/resource/Fear_(Zweig_novella)","Fear (Zweig novella)"
"http://dbpedia.org/resource/Fear_(anthology)","Fear (anthology)"
"http://dbpedia.org/resource/Fight_Club_(novel)","Fight Club (novel)"
"http://dbpedia.org/resource/Fire_and_Ice_(Hunter_novel)","Fire and Ice (Hunter novel)"
"http://dbpedia.org/resource/Follow_the_Rabbit-Proof_Fence","Follow the Rabbit-Proof Fence"
"http://dbpedia.org/resource/For_Your_Eyes_Only_(short_story_collection)","For Your Eyes Only (short story collection)"
"http://dbpedia.org/resource/For_the_Win","For the Win"
"http://dbpedia.org/resource/Force_10_From_Navarone","Force 10 From Navarone"
"http://dbpedia.org/resource/Fortunate_Son_(novel)","Fortunate Son (novel)"
"http://dbpedia.org/resource/Frost_(collection)","Frost (collection)"
"http://dbpedia.org/resource/Frost_(novel)","Frost (novel)"
"http://dbpedia.org/resource/Genome_(book)","Genome (book)"
"http://dbpedia.org/resource/Genome_(novel)","Genome (novel)"
"http://dbpedia.org/resource/Ginger_Pye","Ginger Pye"
"http://dbpedia.org/resource/Godfrey_Morgan","Godfrey Morgan"
"http://dbpedia.org/resource/Gravitation_(book)","Gravitation (book)"
"http://dbpedia.org/resource/Gridlock_(novel)","Gridlock (novel)"
"http://dbpedia.org/resource/Guilty:_Liberal_%22Victims%22_and_Their_Assault_on_America","Guilty: Liberal ""Victims"" and Their Assault on America"
"http://dbpedia.org/resource/Guns_(essay)","Guns (essay)"
"http://dbpedia.org/resource/Harvest_Home_(novel)","Harvest Home (novel)"
"http://dbpedia.org/resource/Haunted_(Armstrong_novel)","Haunted (Armstrong novel)"
"http://dbpedia.org/resource/Haunted_(Cabot_novel)","Haunted (Cabot novel)"
"http://dbpedia.org/resource/Haunted_(Palahniuk_novel)","Haunted (Palahniuk novel)"
"http://dbpedia.org/resource/Have_a_Nice_Day:_A_Tale_of_Blood_and_Sweatsocks","Have a Nice Day: A Tale of Blood and Sweatsocks"
"http://dbpedia.org/resource/Heart_of_Glass_(novel)","Heart of Glass (novel)"
"http://dbpedia.org/resource/Herr_Lehmann","Herr Lehmann"
"http://dbpedia.org/resource/Hide_and_Seek_(Patterson_novel)","Hide and Seek (Patterson novel)"
"http://dbpedia.org/resource/Hide_and_Seek_(Rankin_novel)","Hide and Seek (Rankin novel)"
"http://dbpedia.org/resource/History_(novel)","History (novel)"
"http://dbpedia.org/resource/Hitman:_Enemy_Within","Hitman: Enemy Within"
"http://dbpedia.org/resource/Hocus_Pocus_(novel)","Hocus Pocus (novel)"
"http://dbpedia.org/resource/Home:_A_Memoir_of_My_Early_Years","Home: A Memoir of My Early Years"
"http://dbpedia.org/resource/Home_(Inbari_novel)","Home (Inbari novel)"
"http://dbpedia.org/resource/Home_(Morrison_novel)","Home (Morrison novel)"
"http://dbpedia.org/resource/Home_(Robinson_novel)","Home (Robinson novel)"
"http://dbpedia.org/resource/Horizon_(novel)","Horizon (novel)"
"http://dbpedia.org/resource/I_Want_My_MTV:_The_Uncensored_Story_of_the_Music_Video_Revolution","I Want My MTV: The Uncensored Story of the Music Video Revolution"
"http://dbpedia.org/resource/I_Was_Dora_Suarez","I Was Dora Suarez"
"http://dbpedia.org/resource/Ice_(Dukaj_novel)","Ice (Dukaj novel)"
"http://dbpedia.org/resource/Ice_(Durst_novel)","Ice (Durst novel)"
"http://dbpedia.org/resource/Ice_(Johnson_novel)","Ice (Johnson novel)"
"http://dbpedia.org/resource/Ice_(Nowra_novel)","Ice (Nowra novel)"
"http://dbpedia.org/resource/Ice_(Sorokin_novel)","Ice (Sorokin novel)"
"http://dbpedia.org/resource/Infant_Potty_Training","Infant Potty Training"
"http://dbpedia.org/resource/Inga_(novel)","Inga (novel)"
"http://dbpedia.org/resource/Isaac_Asimov's_Robot_City:_Refuge","Isaac Asimov's Robot City: Refuge"
"http://dbpedia.org/resource/It's_So_Amazing","It's So Amazing"
"http://dbpedia.org/resource/Judgement_Day_(The_Sarah_Jane_Adventures)","Judgement Day (The Sarah Jane Adventures)"
"http://dbpedia.org/resource/Juggernaut_(novel)","Juggernaut (novel)"
"http://dbpedia.org/resource/Killing_Me_Softly_(novel)","Killing Me Softly (novel)"
"http://dbpedia.org/resource/King_of_the_Jews_(Nick_Tosches_book)","King of the Jews (Nick Tosches book)"
"http://dbpedia.org/resource/Kipps","Kipps"
"http://dbpedia.org/resource/La_Question","La Question"
"http://dbpedia.org/resource/Labyrinth_(novel)","Labyrinth (novel)"
"http://dbpedia.org/resource/Ladies'_Man_(novel)","Ladies' Man (novel)"
"http://dbpedia.org/resource/Last_Days_(Nevill_novel)","Last Days (Nevill novel)"
"http://dbpedia.org/resource/Last_Letters_from_Hav","Last Letters from Hav"
"http://dbpedia.org/resource/Legacy_(Bujold_novel)","Legacy (Bujold novel)"
"http://dbpedia.org/resource/Legacy_(Judd_novel)","Legacy (Judd novel)"
"http://dbpedia.org/resource/Legacy_(Michener_novel)","Legacy (Michener novel)"
"http://dbpedia.org/resource/Liminal_States","Liminal States"
"http://dbpedia.org/resource/Little_Star_(novel)","Little Star (novel)"
"http://dbpedia.org/resource/Local_Fields","Local Fields"
"http://dbpedia.org/resource/Londonistan:_How_Britain_is_Creating_a_Terror_State_Within","Londonistan: How Britain is Creating a Terror State Within"
"http://dbpedia.org/resource/Lost_Souls_(Dean_Koontz_novel)","Lost Souls (Dean Koontz novel)"
"http://dbpedia.org/resource/Lost_Souls_(Poppy_Z._Brite_novel)","Lost Souls (Poppy Z. Brite novel)"
"http://dbpedia.org/resource/Lost_and_Found_(book)","Lost and Found (book)"
"http://dbpedia.org/resource/Lost_and_Found_(novel)","Lost and Found (novel)"
"http://dbpedia.org/resource/Lover_(novel)","Lover (novel)"
"http://dbpedia.org/resource/Lucky_You_(novel)","Lucky You (novel)"
"http://dbpedia.org/resource/Maigret_and_the_Yellow_Dog","Maigret and the Yellow Dog"
"http://dbpedia.org/resource/Marie_(novel)","Marie (novel)"
"http://dbpedia.org/resource/Metroland_(novel)","Metroland (novel)"
"http://dbpedia.org/resource/Middle_C_(novel)","Middle C (novel)"
"http://dbpedia.org/resource/Milagros:_Girl_from_Away","Milagros: Girl from Away"
"http://dbpedia.org/resource/Mockingbird_(Erskine_novel)","Mockingbird (Erskine novel)"
"http://dbpedia.org/resource/Mockingbird_(Tevis_novel)","Mockingbird (Tevis novel)"
"http://dbpedia.org/resource/Mojo:_Conjure_Stories","Mojo: Conjure Stories"
"http://dbpedia.org/resource/Monkey_(novel)","Monkey (novel)"
"http://dbpedia.org/resource/Monster_Island_(Buffy/Angel_novel)","Monster Island (Buffy/Angel novel)"
"http://dbpedia.org/resource/Monster_Island_(Wellington_novel)","Monster Island (Wellington novel)"
"http://dbpedia.org/resource/Moosewood_Cookbook","Moosewood Cookbook"
"http://dbpedia.org/resource/Mr_Pye","Mr Pye"
"http://dbpedia.org/resource/Murder_in_LaMut","Murder in LaMut"
"http://dbpedia.org/resource/My_Name_Is_Legion_(Zelazny_collection)","My Name Is Legion (Zelazny collection)"
"http://dbpedia.org/resource/My_Secret_Garden","My Secret Garden"
"http://dbpedia.org/resource/Naked_(book)","Naked (book)"
"http://dbpedia.org/resource/No_Name_(novel)","No Name (novel)"
"http://dbpedia.org/resource/Noah's_Ark_(book)","Noah's Ark (book)"
"http://dbpedia.org/resource/Nomad:_From_Islam_to_America","Nomad: From Islam to America"
"http://dbpedia.org/resource/Nomad_(novel)","Nomad (novel)"
"http://dbpedia.org/resource/North_(novel)","North (novel)"
"http://dbpedia.org/resource/Northwest_Passage_(book)","Northwest Passage (book)"
"http://dbpedia.org/resource/Northwest_Passage_(novel)","Northwest Passage (novel)"
"http://dbpedia.org/resource/Nothing:_Something_to_Believe_In","Nothing: Something to Believe In"
"http://dbpedia.org/resource/Notorious_(novel)","Notorious (novel)"
"http://dbpedia.org/resource/Now_and_Then:_From_Coney_Island_to_Here","Now and Then: From Coney Island to Here"
"http://dbpedia.org/resource/On_(novel)","On (novel)"
"http://dbpedia.org/resource/One_Shot_(novel)","One Shot (novel)"
"http://dbpedia.org/resource/Operation_Trojan_Horse_(book)","Operation Trojan Horse (book)"
"http://dbpedia.org/resource/Orca_(novel)","Orca (novel)"
"http://dbpedia.org/resource/Out_of_the_Dark_(Weber_novel)","Out of the Dark (Weber novel)"
"http://dbpedia.org/resource/Out_of_the_Dark_(Wilton_Katz_novel)","Out of the Dark (Wilton Katz novel)"
"http://dbpedia.org/resource/Oxygen_(Miller_novel)","Oxygen (Miller novel)"
"http://dbpedia.org/resource/Oxygen_(Olson_and_Ingermanson_novel)","Oxygen (Olson and Ingermanson novel)"
"http://dbpedia.org/resource/Palo_Alto_(book)","Palo Alto (book)"
"http://dbpedia.org/resource/Paranoia_(Hermans_book)","Paranoia (Hermans book)"
"http://dbpedia.org/resource/Paranoia_(novel)","Paranoia (novel)"
"http://dbpedia.org/resource/Paula_(novel)","Paula (novel)"
"http://dbpedia.org/resource/Payback:_Debt_and_the_Shadow_Side_of_Wealth","Payback: Debt and the Shadow Side of Wealth"
